Sexo	Tipo de contrato o relación laboral	Edad	Periodo	Total
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 20 a 24 años	2010	43,6
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 20 a 24 años	2009	45,3
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 20 a 24 años	2008	44,7
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 20 a 24 años	2007	46,6
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 20 a 24 años	2006	43,5
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2023	91,9
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2022	98,5
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2021	79,9
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2020	69,1
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2019	79,2
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2018	78,5
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2017	72,7
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2016	65,4
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2015	64,2
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2014	61,7
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2013	60,7
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2012	69,8
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2011	79,6
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2010	82,4
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2009	83,6
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2008	88,2
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2007	82
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 25 a 29 años	2006	82,3
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2023	217,8
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2022	197,3
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2021	178,2
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2020	155,1
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2019	177
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2018	174,4
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2017	161,1
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2016	166,3
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2015	156,5
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2014	139,1
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2013	129,3
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2012	152,3
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2011	163,8
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2010	162,4
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2009	165
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2008	161,3
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2007	153,5
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 30 a 39 años	2006	151,9
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2023	202,9
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2022	210,7
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2021	192,9
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2020	162,4
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2019	167,1
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2018	165,5
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2017	156,2
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2016	145,8
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2015	120,4
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2014	113,9
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2013	93,4
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2012	95,5
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2011	118,9
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2010	109,7
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2009	106,4
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2008	112,8
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2007	106
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 40 a 49 años	2006	101
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2023	140,3
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2022	144,3
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2021	115,8
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2020	112,8
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2019	104,9
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2018	98,5
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2017	83,5
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2016	71,7
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2015	64,8
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2014	58
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2013	48,6
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2012	47,1
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2011	40,7
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2010	38,2
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2009	37,6
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2008	40,3
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2007	37,9
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 50 a 59 años	2006	33,2
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2023	43,4
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2022	31,1
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2021	28,5
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2020	20,7
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2019	17,4
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2018	16,1
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2017	13,1
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2016	11,8
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2015	7,3
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2014	5
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2013	5,5
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2012	6,7
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2011	5,3
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2010	5
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2009	4,5
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2008	5,2
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2007	4,9
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	De 60 a 69 años	2006	3,9
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2023	0,3
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2022	..
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2021	0,2
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2020	..
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2019	..
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2018	..
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2017	0,3
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2016	0,3
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2015	..
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2014	..
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2013	..
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2012	..
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2011	0,1
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2010	..
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2009	..
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2008	0,1
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2007	0,2
Ambos sexos	Temporal: Cubre la ausencia total o parcial de otro trabajador	70 y más años	2006	0,1
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2023	562,4
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2022	979,4
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2021	1.488,7
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2020	1.492,7
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2019	1.653,9
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2018	1.680
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2017	1.728,3
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2016	1.656,9
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2015	1.524,9
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2014	1.321,3
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2013	1.243,4
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2012	1.293,3
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2011	1.482,5
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2010	1.528,1
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2009	1.565,3
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2008	1.880,1
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2007	2.039,1
Ambos sexos	Temporal: Para obra o servicio determinado	Total	2006	1.954,2
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2023	17,3
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2022	27,6
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2021	32
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2020	25,8
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2019	37,9
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2018	31,5
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2017	31,9
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2016	23,8
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2015	19,5
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2014	15,1
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2013	14,2
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2012	18
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2011	23,1
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2010	28,5
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2009	35,6
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2008	63,8
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2007	79,4
Ambos sexos	Temporal: Para obra o servicio determinado	De 16 a 19 años	2006	68,8
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2023	81,5
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2022	121,1
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2021	168
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2020	162,3
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2019	184,8
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2018	186,7
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2017	194,8
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2016	174,9
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2015	158,8
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2014	136,6
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2013	129,4
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2012	141,6
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2011	168
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2010	188,4
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2009	205,9
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2008	252,4
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2007	288,5
Ambos sexos	Temporal: Para obra o servicio determinado	De 20 a 24 años	2006	278,3
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2023	75,5
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2022	145,1
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2021	239,7
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2020	230,4
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2019	261,3
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2018	262,5
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2017	280,5
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2016	263,1
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2015	241,5
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2014	240
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2013	221,8
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2012	232
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2011	279,3
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2010	288,2
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2009	308,1
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2008	368,2
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2007	419,7
Ambos sexos	Temporal: Para obra o servicio determinado	De 25 a 29 años	2006	409,6
Ambos sexos	Temporal: Para obra o servicio determinado	De 30 a 39 años	2023	127,6
Ambos sexos	Temporal: Para obra o servicio determinado	De 30 a 39 años	2022	244,2
Ambos sexos	Temporal: Para obra o servicio determinado	De 30 a 39 años	2021	403
Ambos sexos	Temporal: Para obra o servicio determinado	De 30 a 39 años	2020	406,7
Ambos sexos	Temporal: Para obra o servicio determinado	De 30 a 39 años	2019	458,6
Ambos sexos	Temporal: Para obra o servicio determinado	De 30 a 39 años	2018	486,2
Ambos sexos	Temporal: Para obra o servicio determinado	De 30 a 39 años	2017	528,9
Ambos sexos	Temporal: Para obra o servicio determinado	De 30 a 39 años	2016	528,3
Ambos sexos	Temporal: Para obra o servicio determinado	De 30 a 39 años	2015	527,4
Ambos sexos	Temporal: Para obra o servicio determinado	De 30 a 39 años	2014	460,6
Ambos sexos	Temporal: Para obra o servicio determinado	De 30 a 39 años	2013	452,5
Ambos sexos	Temporal: Para obra o servicio determinado	De 30 a 39 años	2012	479,2
Ambos sexos	Temporal: Para obra o servicio determinado	De 30 a 39 años	2011	533,6
